user_id,category_id,ads
5914,815,"[427837, 82558, 2869437, 131462, 2136904, 1831578, 1668947, 2654165, 1938913, 1927664]"
5916,815,"[2711510, 1569295, 2748218, 2664731, 2450648, 2660572, 2710927, 2745666, 2709775, 2752088]"
5919,815,"[2234932, 2434257, 2748424, 2434247, 2796911, 2816482, 2812849, 2342155, 2719785, 2812937]"
5928,815,"[2677041, 2650845, 2774591, 1840406, 2527706, 2589268, 2234452, 2522405, 2200142, 2287708]"
5929,815,"[2234932, 2434257, 2748424, 2434247, 2796911, 2816482, 2812849, 2342155, 2719785, 2812937]"
5936,815,"[2577411, 2365583, 2577411, 2577411, 2372388, 2365583, 2577411, 2562681, 807771, 2443878]"
5944,815,"[2234932, 2434257, 2748424, 2434247, 2796911, 2816482, 2812849, 2342155, 2719785, 2812937]"
5946,815,"[2517359, 2459664, 2758738, 2778543, 2774154, 93502, 1827339, 2843819, 1127936, 2720236]"
5949,815,"[2795512, 1987686, 707908, 2827919, 2412899, 1918925, 2542876, 2539432, 1476330, 2828562]"
5953,815,"[2667831, 1298211, 2658199, 2658151, 2154719, 1850877, 1673013, 2234932, 2434247, 2796911]"
5954,815,"[2350842, 2614236, 2799418, 2694191, 2799424, 2809219, 2694191, 2178979, 2017486, 2827567]"
5973,815,"[2861119, 2245822, 2795992, 2861119, 1174363, 2709239, 1604113, 1174363, 2345787, 2661224]"
5975,815,"[1630811, 2860971, 2773201, 2767215, 1110828, 2199304, 2419509, 2454952, 2700603, 1927687]"
5980,815,"[2807229, 2807229, 2713146, 2713146, 2713146, 2807229, 2661328, 2111280, 2488482, 2111280]"
5985,815,"[679285, 679285, 1555590, 1991968, 679285, 2617656, 1165374, 1165397, 1393128, 1635509]"
5987,815,"[2760113, 2730670, 2868824, 2831566, 2762970, 2730670, 2832632, 2234932, 2434247, 2796911]"
5988,815,"[2733616, 2733649, 2709534, 2808000, 2870984, 1465849, 759140, 2611324, 1939392, 1569356]"
5992,815,"[1968312, 2698595, 1968312, 1886207, 2069714, 2190498, 1968312, 1886207, 2351234, 97566]"
6001,815,"[2812937, 246435, 1421651, 2589314, 2744754, 948484, 2707090, 2772784, 2869812, 2708253]"
6005,815,"[2847016, 2835150, 2828710, 2835211, 2746923, 2272284, 2809908, 2730433, 1990764, 2323230]"
6013,815,"[2744965, 2853791, 381429, 2374179, 2795232, 2744965, 2853815, 2676395, 2337950, 2606552]"
6018,815,"[2789919, 2384648, 2810770, 2835132, 2789919, 2784691, 2750516, 2706825, 2234932, 2434247]"
6029,815,"[2779665, 2779665, 2779665, 1381604, 1381604, 2777105, 2779716, 2777095, 2779743, 2501474]"
6031,815,"[1563580, 852016, 2614187, 2246246, 2246246, 2489434, 2614187, 2149431, 2409081, 2171512]"
6033,815,"[2440406, 2742901, 2171089, 2866368, 2654357, 2700493, 2440301, 2819873, 608990, 2749221]"
6035,815,"[1562375, 2079190, 2819072, 2823691, 2713336, 2578120, 2818875, 2623189, 2658916, 2635693]"
6036,815,"[505331, 2234932, 2434247, 2796911, 2812937, 2812849, 2719785, 2342155, 2816482, 2434257]"
6038,815,"[2306141, 2575191, 2301857, 2306141, 1954670, 2479995, 1954670, 1954670, 2622643, 2779822]"
6045,815,"[2687602, 2633848, 2709957, 748294, 2709957, 2644794, 2112301, 1620730, 991178, 1599683]"
6053,815,"[2817403, 2811701, 2856418, 2827590, 2818285, 2763731, 2725250, 2642411, 2626263, 2338184]"
6057,815,"[2665006, 2594653, 2300994, 2627782, 2723761, 2627782, 2232189, 1618757, 2827871, 1358084]"
6058,815,"[2691437, 260007, 2130500, 2691437, 2130500, 2130500, 2694659, 260007, 2629788, 2847493]"
6059,815,"[2825014, 1577076, 2825014, 1577076, 2768718, 1552782, 2855498, 2797960, 2797960, 2772057]"
6062,815,"[765593, 765656, 2639831, 765581, 720191, 1588010, 120530, 889860, 2338431, 2174025]"
6067,815,"[2756822, 2756822, 2283488, 2826088, 2680415, 2758896, 2550380, 2797733, 2859136, 2858317]"
6068,815,"[2752712, 2340410, 2753069, 2755286, 1080210, 2696349, 2421489, 2675254, 1918476, 1791047]"
6081,815,"[1241356, 2688222, 2061076, 2357367, 1376792, 860767, 1016746, 2556392, 907883, 2786515]"
6085,815,"[2440011, 2525109, 2865828, 1751158, 2098500, 2454160, 2816552, 963106, 2114680, 2839337]"
6087,815,"[2834331, 2836431, 2832059, 2234932, 2434247, 2796911, 2812937, 2812849, 2719785, 2342155]"
6092,815,"[2831245, 2831118, 2834239, 2832844, 2295999, 2234932, 2434247, 2796911, 2812937, 2812849]"
6094,815,"[2368869, 2368869, 1680282, 2371374, 2588354, 2788805, 2724302, 1193468, 2291487, 2787060]"
6100,815,"[2061336, 2234932, 2434247, 2796911, 2812937, 2812849, 2719785, 2342155, 2816482, 2434257]"
6102,815,"[2234932, 2434257, 2748424, 2434247, 2796911, 2816482, 2812849, 2342155, 2719785, 2812937]"
6103,815,"[947213, 2813402, 2841285, 2709927, 2625018, 2854613, 2843683, 2631289, 857911, 2245394]"
6140,815,"[2659527, 1954930, 2850690, 2659527, 2567619, 2855355, 2047707, 2757753, 1991968, 2780650]"
6149,815,"[2807312, 2809018, 2807760, 2752996, 2808608, 2807351, 2809018, 2309125, 911912, 911912]"
6157,815,"[2234932, 2434257, 2748424, 2434247, 2796911, 2816482, 2812849, 2342155, 2719785, 2812937]"
6160,815,"[1821471, 1566067, 2436850, 2743065, 2729937, 2329741, 1821471, 2681324, 2608034, 2731766]"
6162,815,"[1194402, 2518990, 1898638, 2254157, 2109858, 2518990, 2624595, 2844098, 2629177, 925162]"
6164,815,"[2784992, 2793521, 683252, 2784992, 2793521, 2792864, 2689006, 2666406, 2583507, 2096390]"
6165,815,"[2782618, 2834983, 1720197, 305844, 2253554, 2440532, 2771947, 2761381, 2130492, 2746054]"
6169,815,"[2813408, 165745, 2813408, 2733216, 2838169, 2821053, 2680257, 2784357, 2646396, 2381095]"
6175,815,"[933149, 2398821, 2366054, 2398821, 2366054, 1717317, 2460733, 2178053, 933149, 1717378]"
6194,815,"[2839770, 2839867, 2561586, 2592497, 2646376, 2820990, 2705282, 2696647, 2649650, 2647451]"
6201,815,"[2612655, 2612699, 2807160, 1723836, 2692255, 2659117, 1937614, 2234932, 2434247, 2796911]"
6207,815,"[2813462, 2869661, 1442193, 2760660, 2552702, 2700512, 2839709, 2806326, 2516145, 2863263]"
6217,815,"[2234932, 2434257, 2748424, 2434247, 2796911, 2816482, 2812849, 2342155, 2719785, 2812937]"
6226,815,"[1725843, 2818920, 2819545, 2813355, 1361192, 2826412, 2817239, 2815725, 2815717, 1214822]"
6230,815,"[2726894, 2726894, 2726894, 2731853, 2199544, 2731853, 2749508, 2726591, 2731853, 2726591]"
6241,815,"[2142619, 2820532, 2850869, 2856035, 2769502, 2859082, 2850869, 2816017, 2825741, 2825591]"
6246,815,"[2234932, 2434257, 2748424, 2434247, 2796911, 2816482, 2812849, 2342155, 2719785, 2812937]"
6253,815,"[1382086, 2694193, 2694199, 2866501, 2694193, 2751380, 2319937, 2694199, 2694203, 2692210]"
6262,815,"[2701233, 2701233, 2701233, 2836513, 2675374, 1889424, 2563604, 2722769, 820484, 2597994]"
6271,815,"[231661, 1265155, 231661, 231661, 2440301, 2127730, 2441892, 2568696, 2548437, 2568312]"
6280,815,"[2682894, 2794637, 2796300, 2796300, 2740781, 2682894, 2723723, 2769141, 2478160, 2792588]"
6284,815,"[2234932, 2434257, 2748424, 2434247, 2796911, 2816482, 2812849, 2342155, 2719785, 2812937]"
6285,815,"[2573959, 2234932, 2434247, 2796911, 2812937, 2812849, 2719785, 2342155, 2816482, 2434257]"
6290,815,"[1894333, 2647716, 2658911, 1140253, 2785538, 2143652, 2403908, 2736287, 2754235, 2736277]"
6293,815,"[875046, 745009, 1309440, 718384, 768766, 1385076, 2308863, 696212, 2531804, 717322]"
6294,815,"[2234932, 2434257, 2748424, 2434247, 2796911, 2816482, 2812849, 2342155, 2719785, 2812937]"
6298,815,"[325457, 951672, 325457, 2818842, 2864844, 2083907, 2848499, 2868365, 2471209, 2731282]"
6299,815,"[2565451, 2342008, 2757295, 2856393, 2757295, 1722662, 2757100, 2757229, 2789281, 2644489]"
6300,815,"[2844126, 2233930, 2679376, 2623842, 266867, 1919132, 2824254, 2824359, 2161995, 2655964]"
6307,815,"[1993734, 2678043, 2700428, 2683271, 2700283, 2199879, 2759119, 1062898, 2678043, 2759138]"
6310,815,"[1615260, 2666794, 2646282, 2646262, 2666210, 2658647, 2631487, 2622931, 2503762, 2453547]"
6315,815,"[2001508, 2859423, 2741259, 2859443, 2250524, 2581156, 2581156, 2563155, 2703641, 2679878]"
6316,815,"[2443470, 332394, 2443470, 541057, 2407621, 2443470, 2530613, 2650018, 2650018, 2346898]"
6320,815,"[2542660, 939933, 1824700, 2734640, 2542660, 1824700, 2734640, 2506897, 1824700, 2180449]"
6321,815,"[104264, 2536881, 2167958, 2712341, 2828946, 2320613, 2029326, 2604536, 2705939, 799387]"
6325,815,"[509858, 1721575, 2351627, 2752250, 2526622, 1721350, 1721448, 1721557, 1776490, 2810481]"
6337,815,"[2234932, 2434257, 2748424, 2434247, 2796911, 2816482, 2812849, 2342155, 2719785, 2812937]"
6340,815,"[1950414, 2407464, 2662751, 2627340, 2627380, 2627340, 1317987, 2317670, 1851057, 2566022]"
6350,815,"[2234932, 2434257, 2748424, 2434247, 2796911, 2816482, 2812849, 2342155, 2719785, 2812937]"
6351,815,"[2740728, 2867785, 2675943, 2678514, 2868006, 1845644, 2784204, 2648012, 2828061, 2850882]"
6362,815,"[2763328, 2743119, 2763328, 2763328, 2060614, 2763347, 1537867, 403566, 2763347, 2712555]"
6367,815,"[2234932, 2434257, 2748424, 2434247, 2796911, 2816482, 2812849, 2342155, 2719785, 2812937]"
6368,815,"[2571545, 2152755, 2376185, 2571545, 2787022, 2708032, 2297526, 2638748, 2804725, 2774583]"
6370,815,"[790585, 2129698, 1457807, 1250109, 454845, 2776257, 2287509, 2634912, 2634387, 2159592]"
6374,815,"[2234932, 2434257, 2748424, 2434247, 2796911, 2816482, 2812849, 2342155, 2719785, 2812937]"
6383,815,"[2259721, 2441067, 1987665, 2575263, 1994357, 2456028, 2866023, 2562507, 2615795, 2866366]"
6384,815,"[2234932, 2434257, 2748424, 2434247, 2796911, 2816482, 2812849, 2342155, 2719785, 2812937]"
6395,815,"[2598499, 2598499, 2598499, 2598499, 2598499, 2869772, 2491233, 2625633, 2625591, 2068631]"
6408,815,"[1758221, 1758221, 2801966, 2847525, 2803707, 2755278, 2810297, 2719785, 2798641, 2811676]"
6412,815,"[2572798, 2849338, 2853140, 2851742, 2838193, 2845298, 2854613, 2851284, 2851060, 2842966]"
6413,815,"[1533182, 2809792, 2807890, 2798296, 107567, 107535, 103495, 91766, 2234932, 2434247]"
6415,815,"[2804822, 2817248, 2831754, 2831566, 2579510, 2802527, 2361455, 2827347, 2820648, 2763614]"
6416,815,"[2773360, 2840825, 2844306, 1969447, 2840825, 2773360, 2845726, 2850492, 2357696, 1813297]"
6441,815,"[859237, 2469826, 2833600, 2134453, 73051, 2625056, 2469926, 2626592, 2625386, 2797154]"
6443,815,"[2865745, 2372356, 2864763, 2864784, 2234932, 2434247, 2796911, 2812937, 2812849, 2719785]"
6444,815,"[2234932, 2434257, 2748424, 2434247, 2796911, 2816482, 2812849, 2342155, 2719785, 2812937]"
6471,815,"[2234932, 2434257, 2748424, 2434247, 2796911, 2816482, 2812849, 2342155, 2719785, 2812937]"
6480,815,"[371215, 2835261, 2801416, 2738274, 2183510, 2431449, 1195285, 2867297, 2570140, 1577776]"
6481,815,"[2845361, 2864536, 2851321, 2860638, 2852548, 2839212, 2854004, 2758902, 2760064, 2234932]"
6482,815,"[2675599, 967237, 2010432, 2725094, 2716247, 2725105, 2110760, 2625443, 2802293, 2611908]"
6498,815,"[2635499, 2635499, 2635499, 2735795, 2635499, 1322621, 2635499, 2635499, 2635499, 2778337]"
6499,815,"[2638966, 2638925, 2342567, 2575718, 2639065, 2638892, 2639028, 2636011, 2274233, 2638801]"
6501,815,"[2811902, 2853767, 2761527, 2845434, 2818342, 2828583, 2828583, 1969979, 2678543, 2834736]"
6506,815,"[1334233, 1334233, 2770415, 550521, 713748, 2019791, 2019825, 2189412, 2019825, 1478579]"
6509,815,"[2296355, 2296355, 2699635, 2427793, 2864811, 2516221, 2699635, 125621, 2842392, 2868575]"
6515,815,"[2306319, 2306319, 1981840, 1953493, 2640287, 2571926, 2571926, 2529171, 2007107, 2579217]"
6523,815,"[2796734, 2730536, 2234932, 2434247, 2796911, 2812937, 2812849, 2719785, 2342155, 2816482]"
6531,815,"[2554461, 2198617, 2050510, 2629197, 2608171, 2275635, 2629197, 2757636, 2050510, 2742253]"
6535,815,"[2234932, 2434257, 2748424, 2434247, 2796911, 2816482, 2812849, 2342155, 2719785, 2812937]"
6556,815,"[2751104, 2675864, 2723548, 2706359, 2678696, 2648232, 2626986, 2600946, 2234932, 2434247]"
6570,815,"[646063, 2064514, 1588976, 853325, 2820003, 2869661, 2040490, 1974479, 1958532, 2821743]"
6572,815,"[2579905, 2774215, 2773335, 2752404, 2325053, 1949468, 84469, 2234932, 2434247, 2796911]"
6577,815,"[2768926, 2809648, 2767813, 2569264, 2596646, 2601500, 2701446, 2698597, 2809768, 2809592]"
6581,815,"[1649381, 2726475, 2568696, 2759890, 2360393, 2793292, 2536249, 2489290, 2506802, 2842156]"
6600,815,"[2733954, 2812908, 2426324, 2851724, 2574966, 2852028, 2863471, 2378190, 2352157, 2559618]"
6606,815,"[2234932, 2434257, 2748424, 2434247, 2796911, 2816482, 2812849, 2342155, 2719785, 2812937]"
6619,815,"[385395, 2805945, 1382842, 2674296, 2789032, 2787716, 2771560, 2751706, 2674866, 2629824]"
6622,815,"[2448987, 2809877, 2528889, 2360196, 1902571, 2836810, 2734629, 2734353, 2460985, 1870315]"
6625,815,"[2234932, 2434257, 2748424, 2434247, 2796911, 2816482, 2812849, 2342155, 2719785, 2812937]"
6660,815,"[2655500, 2873213, 2784997, 2739364, 2844884, 2844819, 2336707, 2159297, 2863157, 2536814]"
6668,815,"[1694911, 2663781, 2663781, 2239259, 2389936, 2180615, 2616902, 2177802, 312838, 2239259]"
6677,815,"[1113498, 1113498, 2432290, 2866681, 1489455, 284002, 2724735, 1113498, 1113498, 984070]"
6678,815,"[2682131, 2571655, 2860971, 2845495, 2835169, 2361455, 2809908, 2520548, 2234932, 2434247]"
6684,815,"[2519528, 2726665, 2785054, 2806862, 2817859, 2832816, 2715882, 2834011, 2126381, 2757388]"
6685,815,"[2648012, 2699451, 2841685, 2864065, 1723840, 2865546, 2860597, 2831466, 2234932, 2434247]"
6686,815,"[2661407, 318739, 2762524, 2029326, 2561262, 2550890, 2200233, 2688255, 2679661, 2489658]"
6693,815,"[2414413, 2692312, 2592509, 2359344, 2601270, 2414413, 2692312, 2414413, 2774591, 2667404]"
6702,815,"[2321228, 2321228, 1834410, 1834410, 2026429, 1425987, 2257928, 1944228, 1133978, 1133978]"
6718,815,"[2701412, 2660792, 2171500, 2704587, 2706427, 2704587, 2704587, 2171500, 698034, 584865]"
6732,815,"[2750021, 2054131, 2845596, 2801662, 2750021, 2684617, 2817216, 2684617, 2132587, 2293427]"
6743,815,"[2234932, 2434257, 2748424, 2434247, 2796911, 2816482, 2812849, 2342155, 2719785, 2812937]"
6748,815,"[2562128, 1626745, 1626745, 2053463, 2508841, 2273216, 2053463, 2508841, 2738614, 2584400]"
6753,815,"[2670964, 2382802, 2171500, 1635035, 2753572, 2711510, 1832285, 1157757, 2650817, 2477178]"
6785,815,"[2234932, 2748424, 2434257, 2434247, 2816482, 2796911, 2812849, 2342155, 2719785, 2812937]"
6791,815,"[2705923, 2705923, 2517919, 2590728, 2861087, 2862268, 2413032, 2859264, 2864614, 2864658]"
6792,815,"[2721076, 2752949, 2721076, 399636, 2703641, 2752949, 2752949, 2752949, 2752949, 247326]"
6800,815,"[2432290, 926208, 2413899, 2596732, 2369330, 2432290, 2592768, 2043877, 2733909, 1467006]"
6813,815,"[2824633, 2824633, 2857742, 2857742, 2868392, 2858559, 2873543, 2858559, 2789779, 2824633]"
6820,815,"[625014, 2651992, 2663031, 2663031, 2663031, 2058495, 1010788, 2651992, 1010788, 2554461]"
6839,815,"[2085668, 295120, 2727186, 2740050, 782725, 2327772, 1996636, 1470875, 1436565, 1561057]"
6841,815,"[995512, 2855699, 2843655, 995512, 2760064, 2782003, 2785264, 2427688, 2654808, 2839135]"
6850,815,"[2849680, 2345375, 322324, 2793608, 2499269, 1114116, 2466438, 2001508, 2183465, 2758035]"
6859,815,"[2379640, 2379640, 2846490, 279240, 2850496, 2630507, 2813611, 2424790, 2754678, 2849219]"
6872,815,"[2234932, 2434257, 2748424, 2434247, 2796911, 2816482, 2812849, 2342155, 2719785, 2812937]"
6885,815,"[2629496, 2629496, 2629496, 2870839, 2868369, 2629496, 2824510, 2116966, 2276838, 2640964]"
6893,815,"[207824, 207824, 2508908, 2234932, 2434247, 2796911, 2812937, 2812849, 2719785, 2342155]"
6897,815,"[2647716, 2688674, 2688674, 2688674, 2688674, 2647700, 2725623, 2725623, 2688664, 2489776]"
6899,815,"[2524037, 699663, 2008602, 2596288, 2524037, 2312171, 2596288, 2476185, 968988, 2474354]"
6902,815,"[2690422, 1867820, 1337217, 1337217, 2061987, 2638028, 2061987, 1867820, 2061987, 1867820]"
6906,815,"[2234932, 2434257, 2748424, 2434247, 2796911, 2816482, 2812849, 2342155, 2719785, 2812937]"
6908,815,"[2857908, 2827235, 2827235, 1212700, 2847405, 2450284, 2770210, 2826700, 2777718, 2794814]"
6929,815,"[2599053, 2234932, 2434247, 2796911, 2812937, 2812849, 2719785, 2342155, 2816482, 2434257]"
6939,815,"[2413042, 2484856, 2690921, 2866783, 2430589, 2819824, 2691807, 1984008, 2249880, 2799833]"
6951,815,"[2722539, 2779364, 2198218, 1458955, 2486396, 2710115, 1454858, 1390162, 2644268, 2691488]"
6955,815,"[1471223, 2328274, 346277, 2512723, 2099624, 2457216, 2609983, 2748374, 1599494, 2862552]"
6961,815,"[2630171, 2869856, 2870796, 2840386, 2323700, 2234932, 2434247, 2796911, 2812937, 2812849]"
6965,815,"[2781036, 2781058, 2586604, 1834410, 2257928, 2257928, 1051982, 2586604, 1051982, 2680631]"
6975,815,"[2234932, 2434257, 2748424, 2434247, 2796911, 2816482, 2812849, 2342155, 2719785, 2812937]"
6980,815,"[2740680, 2199642, 2784493, 2781265, 2635851, 821969, 2199642, 1696289, 2520001, 2659048]"
6987,815,"[2620521, 2545246, 2545246, 2596284, 2432142, 1448132, 1166955, 2550377, 2545246, 2545246]"
6992,815,"[2851704, 2530705, 2529306, 1040673, 2529306, 1700076, 2749702, 1707434, 732904, 2490551]"
6997,815,"[2857081, 2323440, 2655500, 2814530, 2862563, 850535, 2849613, 2860605, 2561753, 2021324]"
6999,815,"[2859033, 2733616, 2772289, 2859679, 2193361, 1943903, 2562928, 2209823, 2841841, 2842482]"
7003,815,"[2234932, 2796911, 2434257, 2816482, 2748424, 2434247, 2342155, 2812849, 2719785, 2812937]"
7017,815,"[2420034, 2654132, 2654132, 2813711, 2102817, 2511701, 2676587, 2638552, 2793418, 2604808]"
7021,815,"[2860669, 2234932, 2434247, 2796911, 2812937, 2812849, 2719785, 2342155, 2816482, 2434257]"
7024,815,"[2760567, 2757051, 2736252, 2742166, 2736252, 2374983, 2757051, 2760567, 1741259, 2722129]"
7027,815,"[2234235, 2418426, 2418426, 2360670, 2620148, 2623743, 2664172, 2619020, 2664172, 2489484]"
7036,815,"[1805760, 2818504, 2743769, 584354, 2036850, 147896, 2856716, 2806592, 1937577, 2422851]"
7042,815,"[2747064, 2635499, 2782960, 2824198, 2654308, 2635499, 2606674, 2802684, 2782960, 2751296]"
7044,815,"[2234932, 2434257, 2748424, 2434247, 2796911, 2816482, 2812849, 2342155, 2719785, 2812937]"
7088,815,"[1060084, 2656914, 2234932, 2434247, 2796911, 2812937, 2812849, 2719785, 2342155, 2816482]"
7099,815,"[2795992, 2846803, 2285466, 2742818, 2363171, 2766960, 2606986, 2846734, 2284085, 2430630]"
7100,815,"[2704864, 2704864, 2231608, 2231608, 1214913, 2360354, 2471529, 2791887, 2759863, 2867864]"
7101,815,"[2868419, 1168359, 2582727, 2725308, 2866552, 2817061, 2294496, 2417433, 2735392, 2735351]"
7106,815,"[2698033, 2620530, 2820364, 2745057, 1657249, 2796865, 2721486, 2777898, 2772908, 2694516]"
7115,815,"[2234932, 2434257, 2748424, 2434247, 2796911, 2816482, 2812849, 2342155, 2719785, 2812937]"
7119,815,"[2808751, 2850819, 2847643, 2867013, 2850819, 2148123, 2850691, 2456555, 2645891, 2611908]"
7141,815,"[2234932, 2434257, 2748424, 2434247, 2796911, 2816482, 2812849, 2342155, 2719785, 2812937]"
7147,815,"[2631577, 2790057, 2836413, 2836413, 2792890, 2797733, 2797733, 2839337, 2452637, 2789723]"
7149,815,"[2582864, 317871, 2827164, 2234932, 2434247, 2796911, 2812937, 2812849, 2719785, 2342155]"
7154,815,"[2234932, 2434257, 2748424, 2434247, 2796911, 2816482, 2812849, 2342155, 2719785, 2812937]"
7155,815,"[2861114, 2854028, 2829205, 2814020, 2239259, 1845997, 2855077, 1327451, 2856558, 2653795]"
7156,815,"[2779106, 2825815, 2825782, 2779106, 2825782, 2825782, 1949117, 33332, 108831, 123519]"
7163,815,"[2749119, 2868288, 2868288, 2871969, 1333078, 2867868, 2864961, 2864264, 2868880, 2233046]"
7169,815,"[350008, 350008, 2539122, 1696237, 177189, 2402397, 2436431, 2436431, 2665148, 2665148]"
7173,815,"[2759064, 2726873, 2704904, 2675133, 2672719, 2574271, 2499272, 2240907, 2028874, 2234932]"
7177,815,"[2826250, 2712854, 2704982, 2645446, 2711689, 2711649, 2828893, 2101126, 2705216, 2708138]"
7186,815,"[1406454, 552453, 1406454, 552453, 2633147, 1870975, 2479932, 552453, 2671441, 552453]"
7199,815,"[2784377, 2295078, 2234932, 2434247, 2796911, 2812937, 2812849, 2719785, 2342155, 2816482]"
7212,815,"[2645720, 2192078, 1080210, 2645720, 2192078, 2192078, 352164, 2707838, 2685410, 2736271]"
7220,815,"[2852054, 2685229, 2653333, 2696003, 2654347, 2871192, 469531, 2483961, 2871176, 2852038]"
7230,815,"[2046946, 2812629, 1700915, 2320679, 1408449, 1683751, 621192, 2730461, 2763950, 2442674]"
7239,815,"[2657250, 2657250, 2657250, 2707142, 2657250, 2833297, 2722087, 2070371, 2693975, 2706994]"
7248,815,"[2234932, 2748424, 2434257, 2816482, 2434247, 2796911, 2812849, 2342155, 2719785, 2812937]"
7255,815,"[2850259, 2598132, 2736687, 2850259, 2549888, 2736687, 2549888, 2598132, 2536417, 2296031]"
7260,815,"[2733701, 2613293, 2453799, 2644194, 2694231, 2453799, 2613293, 2453799, 938280, 2844552]"
7261,815,"[447775, 2631033, 2673672, 2605530, 2234932, 2434247, 2796911, 2812937, 2812849, 2719785]"
7276,815,"[2667967, 2667967, 2667967, 2667967, 2667967, 2667967, 2652862, 2651951, 2651881, 2651860]"
7284,815,"[2495217, 2647518, 2574019, 2713211, 2454358, 1521435, 1699704, 1736610, 2090459, 2111146]"
7309,815,"[2741657, 2670709, 1806503, 2743532, 2845631, 2124307, 343582, 2645258, 1806503, 1221910]"
7314,815,"[2780773, 2388289, 2542876, 2548026, 2548026, 1747778, 2542876, 1747778, 2790314, 2764101]"
7316,815,"[2870889, 2869345, 1541826, 2697887, 2735547, 711771, 2293697, 2690868, 2569878, 1762117]"
7323,815,"[2589512, 2598964, 1286532, 2395771, 2866050, 2866050, 2866050, 2365915, 2743968, 2395771]"
7334,815,"[2234932, 2434257, 2748424, 2434247, 2796911, 2816482, 2812849, 2342155, 2719785, 2812937]"
7340,815,"[2708032, 425313, 2781604, 2781604, 2467643, 2781604, 2781604, 2419175, 2419175, 2419175]"
7344,815,"[2666904, 1884277, 2725327, 2146479, 2858829, 1963158, 2577282, 2622812, 2391146, 1219257]"
7354,815,"[1117701, 2529014, 2658853, 1117701, 2508198, 2835169, 2831929, 2624704, 2665262, 551384]"
7356,815,"[2784862, 2733569, 2415188, 2784862, 2166400, 2413018, 2628589, 2379134, 2391656, 2675759]"
7358,815,"[2368218, 2609473, 2710115, 2095996, 173686, 2607537, 2299347, 2630740, 2299347, 1722622]"
7361,815,"[1899234, 1899234, 2682463, 1914854, 1914854, 2621334, 2802553, 2682463, 2682463, 2558008]"
7365,815,"[2611658, 2749419, 1388512, 955025, 2749419, 2611658, 1978726, 2746936, 2332204, 2791887]"
7375,815,"[2685145, 2685145, 2685145, 1464440, 1464440, 2418290, 2235619, 2436804, 2756321, 2863587]"
7378,815,"[2849107, 2293319, 2526992, 2850155, 2848936, 2027941, 2431671, 2668176, 2619049, 2742597]"
7381,815,"[2234932, 2434257, 2748424, 2434247, 2796911, 2816482, 2812849, 2342155, 2719785, 2812937]"
7384,815,"[2440811, 2635499, 2804822, 2790412, 2870839, 2186845, 2534802, 2823555, 2669127, 2790479]"
7416,815,"[284909, 914477, 2708851, 2726025, 2823555, 2825181, 2578983, 2808485, 1377463, 914477]"
7420,815,"[122419, 2234932, 2434247, 2796911, 2812937, 2812849, 2719785, 2342155, 2816482, 2434257]"
7423,815,"[2860314, 2201701, 2617810, 2343011, 2866497, 2374024, 2618787, 2617593, 2110760, 2538712]"
7431,815,"[164123, 2371912, 2457580, 2720460, 2720460, 23142, 1471955, 2371912, 2371912, 2371912]"
7441,815,"[2740340, 2786512, 2828445, 2867122, 2867108, 2494364, 2868134, 2513617, 2775084, 2536246]"
7442,815,"[2833770, 2833770, 2448275, 2664615, 2673238, 2808323, 2448275, 2673238, 2664615, 2448275]"
7444,815,"[2526198, 2456813, 725190, 2801732, 2787930, 2787814, 722614, 2689836, 2720886, 2602504]"
7448,815,"[2444250, 2150368, 2581417, 2803983, 2572523, 2859538, 2785941, 2785610, 2843025, 2788001]"
7464,815,"[2842755, 2657590, 687046, 2678043, 2842755, 2813718, 2842755, 2821173, 2741221, 2763347]"
7469,815,"[1591869, 2609682, 2735902, 2741822, 2465416, 1591869, 2391338, 2465416, 2730107, 2764494]"
7487,815,"[2868620, 2649862, 2223731, 2649879, 2860341, 813788, 2234932, 2434247, 2796911, 2812937]"
7493,815,"[2747026, 1043598, 2851115, 2815168, 1434357, 2612246, 2408854, 1434357, 2747026, 1900513]"
7519,815,"[1358642, 2503741, 1539155, 2723509, 2713207, 633332, 347786, 2234932, 2434247, 2796911]"
7527,815,"[2234932, 2434257, 2748424, 2434247, 2796911, 2816482, 2812849, 2342155, 2719785, 2812937]"
7536,815,"[1474137, 1474137, 2261153, 1779184, 2507617, 1474148, 2835369, 2835448, 2835399, 2698644]"
7541,815,"[2019939, 2537863, 605370, 894869, 2524716, 2808237, 2787015, 1901497, 1840483, 1757842]"
7543,815,"[2260064, 2764303, 2763328, 2682698, 2631280, 2418144, 2689648, 2688364, 2635382, 2634489]"
7548,815,"[2743864, 2469687, 2469687, 2691729, 2674037, 2472027, 2720947, 1896066, 2743864, 2120216]"
7552,815,"[2848212, 2867931, 2848212, 2088439, 2848222, 2795287, 2785123, 2764303, 2780041, 2764303]"
7563,815,"[2234932, 2434257, 2748424, 2434247, 2796911, 2816482, 2812849, 2342155, 2719785, 2812937]"
7566,815,"[2070109, 2840390, 2070109, 2866325, 2436185, 2070109, 2070109, 2829176, 2866325, 2866325]"
7568,815,"[2699133, 2699133, 2671516, 2717236, 2713399, 2713399, 2671516, 2579006, 2223849, 2804908]"
7569,815,"[2658916, 2760940, 2869155, 2869143, 2781119, 2761047, 2527565, 2868954, 2728810, 2527565]"
